"freq","word1","word2","word3"
"4","unk","and","one"
"4","unk","and","or"
"29","unk","and","other"
"8","unk","and","others"
"3","unk","and","our"
"2","unk","and","part"
"3","unk","and","patrick"
"2","unk","and","people"
"2","unk","and","percent"
"3","unk","and","peter"
"2","unk","and","pictures"
"2","unk","and","political"
"2","unk","and","professor"
"2","unk","and","racist"
"2","unk","and","raining"
"2","unk","and","random"
"2","unk","and","realized"
"2","unk","and","rich"
"5","unk","and","robert"
"2","unk","and","rules"
"2","unk","and","ryan"
"3","unk","and","said"
"2","unk","and","saw"
"3","unk","and","scott"
"2","unk","and","see"
"4","unk","and","self"
"2","unk","and","set"
"3","unk","and","several"
"3","unk","and","sex"
"6","unk","and","she"
"2","unk","and","short"
"2","unk","and","so"
"4","unk","and","some"
"2","unk","and","still"
"2","unk","and","straight"
"2","unk","and","taught"
"2","unk","and","terrifying"
"13","unk","and","that"
"2","unk","and","that's"
"143","unk","and","the"
"10","unk","and","their"
"19","unk","and","then"
"2","unk","and","there"
"3","unk","and","therefore"
"12","unk","and","they"
"3","unk","and","this"
"2","unk","and","thomas"
"3","unk","and","those"
"2","unk","and","thus"
"4","unk","and","two"
"3","unk","and","u"
"3","unk","and","un"
"311","unk","and","unk"
"2","unk","and","us"
"2","unk","and","used"
"2","unk","and","various"
"2","unk","and","very"
"2","unk","and","walls"
"14","unk","and","was"
"2","unk","and","watch"
"12","unk","and","we"
"3","unk","and","we'll"
"2","unk","and","wear"
"4","unk","and","what"
"7","unk","and","when"
"2","unk","and","whiskey"
"3","unk","and","white"
"2","unk","and","who"
"2","unk","and","will"
"3","unk","and","with"
"2","unk","and","without"
"2","unk","and","would"
"2","unk","and","year"
"3","unk","and","yes"
"5","unk","and","yet"
"10","unk","and","you"
"2","unk","and","your"
"2","unk","andy","unk"
"2","unk","announced","the"
"2","unk","any","help"
"2","unk","any","more"
"2","unk","any","unk"
"2","unk","anyone","who"
"3","unk","appeared","in"
"3","unk","appears","to"
"2","unk","application","for"
"2","unk","approach","to"
"2","unk","archers","on"
"3","unk","are","a"
"2","unk","are","alike"
"2","unk","are","all"
"2","unk","are","always"
"2","unk","are","an"
"3","unk","are","as"
"2","unk","are","both"
"2","unk","are","coming"
"3","unk","are","free"
"2","unk","are","going"
"5","unk","are","in"
"2","unk","are","like"
"2","unk","are","more"
"3","unk","are","no"
"6","unk","are","not"
"2","unk","are","off"
"3","unk","are","often"
"3","unk","are","perfect"
"2","unk","are","pretty"
"5","unk","are","so"
"3","unk","are","still"
"2","unk","are","stupid"
"10","unk","are","the"
"2","unk","are","then"
"2","unk","are","trying"
"11","unk","are","unk"
"2","unk","are","very"
"3","unk","are","with"
"8","unk","are","you"
"2","unk","area","and"
"3","unk","argues","that"
"2","unk","around","for"
"2","unk","around","me"
"11","unk","around","the"
"2","unk","around","there"
"4","unk","arrived","in"
"41","unk","as","a"
"2","unk","as","an"
"2","unk","as","being"
"2","unk","as","far"
"8","unk","as","he"
"5","unk","as","his"
"5","unk","as","i"
"2","unk","as","if"
"3","unk","as","in"
"2","unk","as","is"
"4","unk","as","it"
"3","unk","as","much"
"3","unk","as","part"
"3","unk","as","possible"
"2","unk","as","she"
"3","unk","as","soon"
"33","unk","as","the"
"3","unk","as","they"
"2","unk","as","though"
"13","unk","as","unk"
"9","unk","as","we"
"19","unk","as","well"
"4","unk","as","you"
"2","unk","aside","from"
"2","unk","ask","the"
"2","unk","asked","the"
"2","unk","assignment","write"
"4","unk","associate","professor"
"2","unk","associated","with"
"17","unk","at","a"
"2","unk","at","about"
"2","unk","at","age"
"6","unk","at","all"
"2","unk","at","am"
"2","unk","at","around"
"2","unk","at","average"
"2","unk","at","best"
"2","unk","at","duke"
"3","unk","at","first"
"2","unk","at","gmail"
"2","unk","at","her"
"3","unk","at","his"
"2","unk","at","home"
"2","unk","at","it"
"2","unk","at","its"
"6","unk","at","least"
"2","unk","at","lincoln"
"2","unk","at","me"
"2","unk","at","mission"
"7","unk","at","my"
"2","unk","at","on"
"2","unk","at","or"
"2","unk","at","our"
"2","unk","at","pm"
"2","unk","at","state"
"77","unk","at","the"
"3","unk","at","this"
"3","unk","at","times"
"30","unk","at","unk"
"4","unk","at","what"
"2","unk","at","your"
"4","unk","attempt","to"
"2","unk","attended","the"
"2","unk","attorney","said"
"2","unk","au","unk"
"3","unk","author","of"
"4","unk","avenue","and"
"3","unk","avenue","in"
"3","unk","award","for"
"2","unk","award","this"
"4","unk","away","from"
"2","unk","away","in"
"2","unk","back","and"
"7","unk","back","in"
"12","unk","back","to"
"2","unk","bags","of"
"2","unk","bar","and"
"2","unk","based","in"
"2","unk","bass","and"
"2","unk","be","in"
"2","unk","beans","and"
"2","unk","became","a"
"4","unk","became","the"
"6","unk","because","he"
"2","unk","because","i"
"6","unk","because","it"
"2","unk","because","it's"
"7","unk","because","of"
"4","unk","because","she"
"3","unk","because","that's"
"10","unk","because","the"
"2","unk","because","they"
"2","unk","because","we"
"2","unk","because","without"
"2","unk","been","a"
"2","unk","been","unk"
"2","unk","been","up"
"2","unk","before","and"
"2","unk","before","going"
"2","unk","before","it"
"2","unk","before","my"
"9","unk","before","the"
"2","unk","began","the"
"3","unk","began","unk"
"2","unk","behind","the"
"3","unk","being","in"
"2","unk","being","named"
"2","unk","being","so"
"2","unk","being","unk"
"2","unk","believe","that"
"2","unk","believes","that"
"2","unk","bernard","unk"
"2","unk","berry","farm"
"2","unk","best","friend"
"2","unk","best","unk"
"2","unk","between","and"
"8","unk","between","the"
"3","unk","beyond","the"
"2","unk","bill","unk"
"2","unk","birthday","i'm"
"2","unk","birthday","party"
"2","unk","blog","and"
"2","unk","blog","for"
"2","unk","blog","readers"
"2","unk","blog","unk"
"5","unk","board","members"
"2","unk","board","of"
"2","unk","bob","unk"
"2","unk","book","about"
"2","unk","book","the"
"2","unk","both","in"
"2","unk","both","to"
"2","unk","breed","in"
"2","unk","brewery","and"
"2","unk","brian","unk"
"3","unk","brother","and"
"2","unk","brothers","were"
"2","unk","buddies","and"
"2","unk","business","partner"
"5","unk","but","a"
"2","unk","but","after"
"2","unk","but","all"
"3","unk","but","also"
"2","unk","but","always"
"3","unk","but","as"
"2","unk","but","at"
"2","unk","but","because"
"2","unk","but","did"
"2","unk","but","don't"
"6","unk","but","for"
"8","unk","but","he"
"2","unk","but","he's"
"30","unk","but","i"
"2","unk","but","i'm"
"4","unk","but","if"
"6","unk","but","in"
"11","unk","but","it"
"9","unk","but","it's"
"2","unk","but","most"
"3","unk","but","my"
"2","unk","but","neither"
"4","unk","but","not"
"2","unk","but","now"
"3","unk","but","one"
"2","unk","but","she's"
"2","unk","but","still"
"2","unk","but","thanks"
"7","unk","but","that"
"2","unk","but","that's"
"14","unk","but","the"
"4","unk","but","then"
"3","unk","but","there"
"3","unk","but","they"
"3","unk","but","this"
"2","unk","but","those"
"8","unk","but","unk"
"2","unk","but","was"
"2","unk","but","we"
"2","unk","but","what"
"5","unk","but","when"
"2","unk","button","unk"
"15","unk","by","a"
"2","unk","by","an"
"2","unk","by","and"
"2","unk","by","any"
"2","unk","by","her"
"2","unk","by","his"
"2","unk","by","islamic"
"2","unk","by","its"
"4","unk","by","people"
"2","unk","by","some"
"2","unk","by","that"
"40","unk","by","the"
"2","unk","by","their"
"3","unk","by","this"
"19","unk","by","unk"
"2","unk","c","unk"
"2","unk","call","for"
"2","unk","call","it"
"3","unk","call","to"
"6","unk","called","the"
"2","unk","called","unk"
"2","unk","calls","the"
"4","unk","came","in"
"2","unk","came","out"
"2","unk","camera","and"
"2","unk","campaign","pledge"
"8","unk","can't","wait"
"18","unk","can","be"
"2","unk","can","cause"
"2","unk","can","get"
"2","unk","can","i"
"2","unk","can","take"
"7","unk","can","you"
"2","unk","candles","and"
"2","unk","capital","partners"
"2","unk","cause","of"
"3","unk","caused","by"
"3","unk","cc","unk"
"3","unk","cell","phone"
"4","unk","center","for"
"2","unk","center","in"
"7","unk","chairman","of"
"2","unk","chairwoman","of"
"2","unk","character","is"
"2","unk","chase","co"
"6","unk","check","out"
"2","unk","cheese","and"
"7","unk","chief","executive"
"4","unk","chief","of"
"2","unk","children","in"
"2","unk","chocolate","factory"
"2","unk","christmas","songs"
"2","unk","chunk","of"
"5","unk","city","council"
"3","unk","class","is"
"2","unk","class","unk"
"5","unk","close","to"
"4","unk","collection","of"
"3","unk","com","a"
"7","unk","com","and"
"5","unk","com","for"
"2","unk","com","i"
"4","unk","com","if"
"2","unk","com","in"
"3","unk","com","is"
"2","unk","com","lunch"
"4","unk","com","or"
"3","unk","com","p"
"2","unk","com","thanks"
"2","unk","com","that"
"3","unk","com","the"
"2","unk","com","they"
"4","unk","com","to"
"12","unk","com","unk"
"2","unk","com","watch"
"4","unk","com","you"
"3","unk","combination","of"
"2","unk","come","back"
"6","unk","come","on"
"2","unk","comes","on"
"2","unk","coming","out"
"2","unk","commentary","on"
"2","unk","comments","were"
"2","unk","community","church"
"2","unk","company","in"
"2","unk","company","it"
"2","unk","company","operates"
"2","unk","compared","to"
"2","unk","conference","today"
"2","unk","confidence","and"
"3","unk","confirmed","that"
"2","unk","conservative","a"
"2","unk","continues","at"
"3","unk","continues","to"
"4","unk","contributed","to"
"2","unk","copies","of"
"2","unk","corner","is"
"2","unk","cote","unk"
"9","unk","could","be"
"2","unk","could","do"
"8","unk","could","have"
"3","unk","could","not"
"2","unk","could","reduce"
"2","unk","council","president"
"2","unk","country","club"
"2","unk","covered","in"
"2","unk","covering","the"
"2","unk","created","by"
"2","unk","creating","a"
"2","unk","critic","of"
"2","unk","currently","in"
"3","unk","d","bergen"
"2","unk","d","i"
"2","unk","d","is"
"2","unk","d","middlesex"
"3","unk","d","unk"
"2","unk","dale","and"
"2","unk","dam","on"
"2","unk","damage","in"
"2","unk","dancing","and"
"2","unk","daniel","unk"
"2","unk","dating","back"
"2","unk","daughter","unk"
"2","unk","david","g"
"2","unk","day","off"
"2","unk","days","of"
"2","unk","de","gallo"
"2","unk","de","sac"
"24","unk","de","unk"
"3","unk","dean","of"
"2","unk","death","on"
"6","unk","debuts","in"
"5","unk","decided","to"
"4","unk","declined","to"
"2","unk","deep","into"
"4","unk","del","unk"
"2","unk","describes","a"
"2","unk","desert","mountain"
"3","unk","design","team"
"3","unk","developed","a"
"2","unk","di","unk"
"2","unk","did","a"
"2","unk","did","i"
"18","unk","did","not"
"2","unk","did","so"
"4","unk","did","you"
"2","unk","died","at"
"4","unk","died","in"
"2","unk","digital","camera"
"16","unk","director","of"
"2","unk","disease","a"
"2","unk","dismissal","of"
"2","unk","distinct","from"
"2","unk","dm","me"
"6","unk","do","not"
"3","unk","do","u"
"2","unk","do","unk"
"2","unk","do","we"
"10","unk","do","you"
"3","unk","documents","from"
"2","unk","does","a"
"4","unk","does","not"
"2","unk","does","she"
"3","unk","doesn't","have"
"2","unk","doesn't","like"
"4","unk","doesn't","mean"
"2","unk","doesn't","need"
"2","unk","dog","park"
"3","unk","don't","miss"
"2","unk","don't","you"
"3","unk","dot","com"
"2","unk","double","to"
"4","unk","down","a"
"2","unk","down","and"
"3","unk","down","at"
"2","unk","down","for"
"3","unk","down","on"
"9","unk","down","the"
"7","unk","down","to"
"2","unk","down","unk"
"2","unk","dozens","of"
"4","unk","dr","unk"
"3","unk","dreams","of"
"2","unk","drive","in"
"2","unk","drove","the"
"3","unk","du","unk"
"3","unk","due","to"
"2","unk","during","a"
"3","unk","during","his"
"8","unk","during","the"
"2","unk","dust","in"
"2","unk","dutch","process"
"4","unk","e","unk"
"3","unk","each","other"
"2","unk","each","time"
"2","unk","earlier","today"
"2","unk","earned","his"
"2","unk","eddie","unk"
"2","unk","editorial","writers"
"2","unk","education","is"
"2","unk","effect","on"
"3","unk","efforts","in"
"2","unk","elementary","and"
"8","unk","elementary","school"
"2","unk","employees","have"
"4","unk","en","unk"
"4","unk","enough","to"
"2","unk","era","is"
"4","unk","eric","unk"
"2","unk","established","in"
"2","unk","estimates","that"
"3","unk","et","al"
"2","unk","etc","so"
"2","unk","even","as"
"2","unk","even","if"
"3","unk","even","more"
"2","unk","even","the"
"2","unk","even","though"
"3","unk","even","when"
"2","unk","every","day"
"2","unk","every","single"
"2","unk","every","year"
"5","unk","executive","director"
"3","unk","executive","vice"
"2","unk","expression","of"
"2","unk","face","on"
"3","unk","facebook","page"
"2","unk","faces","up"
"6","unk","failed","to"
"2","unk","family","and"
"2","unk","family","of"
"2","unk","fans","and"
"2","unk","farm","stand"
"2","unk","farm","unk"
"2","unk","farmers","market"
"2","unk","father","and"
"2","unk","father","of"
"2","unk","feel","free"
"2","unk","feelings","of"
"2","unk","feels","the"
"2","unk","festival","on"
"2","unk","filled","with"
"3","unk","film","festival"
"2","unk","first","inning"
"2","unk","first","of"
"2","unk","first","start"
"2","unk","flight","path"
"2","unk","focus","on"
"8","unk","follow","me"
"2","unk","food","and"
"33","unk","for","a"
"3","unk","for","all"
"2","unk","for","almost"
"9","unk","for","an"
"2","unk","for","another"
"4","unk","for","being"
"2","unk","for","black"
"2","unk","for","both"
"3","unk","for","breakfast"
"3","unk","for","days"
"2","unk","for","decades"
"4","unk","for","dinner"
"3","unk","for","every"
"2","unk","for","everyone"
"6","unk","for","example"
"2","unk","for","following"
"2","unk","for","getting"
"2","unk","for","giving"
"4","unk","for","her"
"6","unk","for","his"
"2","unk","for","instance"
"4","unk","for","it"
"5","unk","for","its"
"2","unk","for","libraries"
"2","unk","for","live"
"3","unk","for","making"
"11","unk","for","me"
"2","unk","for","men"
"2","unk","for","months"
"6","unk","for","more"
"4","unk","for","most"
"5","unk","for","my"
"2","unk","for","non"
"2","unk","for","now"
"2","unk","for","one"
"4","unk","for","our"
"3","unk","for","over"
"2","unk","for","people"
"2","unk","for","shame"
"3","unk","for","short"
"7","unk","for","some"
"3","unk","for","starters"
"2","unk","for","such"
"2","unk","for","that"
"64","unk","for","the"
"9","unk","for","their"
"3","unk","for","them"
"6","unk","for","this"
"4","unk","for","those"
"2","unk","for","tomorrow"
"17","unk","for","unk"
"2","unk","for","us"
"2","unk","for","winning"
"6","unk","for","years"
"5","unk","for","you"
"9","unk","for","your"
"2","unk","form","of"
"2","unk","found","in"
"2","unk","found","out"
"2","unk","found","that"
"2","unk","found","the"
"2","unk","four","cylinder"
"2","unk","friday","night"
"2","unk","friend","and"
"12","unk","from","a"
"5","unk","from","all"
"2","unk","from","an"
"2","unk","from","another"
"8","unk","from","her"
"2","unk","from","here"
"7","unk","from","his"
"2","unk","from","inside"
"3","unk","from","it"
"3","unk","from","its"
"2","unk","from","last"
"2","unk","from","me"
"3","unk","from","new"
"2","unk","from","one"
"2","unk","from","patient"
"2","unk","from","south"
"56","unk","from","the"
"3","unk","from","there"
"3","unk","from","this"
"2","unk","from","three"
"2","unk","from","two"
"17","unk","from","unk"
"2","unk","from","which"
"3","unk","full","of"
"6","unk","funeral","home"
"2","unk","game","is"
"2","unk","gave","me"
"4","unk","gave","the"
"2","unk","general","manager"
"2","unk","germany","plant"
"3","unk","get","a"
"2","unk","get","at"
"2","unk","get","in"
"2","unk","get","more"
"2","unk","get","my"
"2","unk","get","one"
"2","unk","get","out"
"2","unk","get","up"
"2","unk","gets","unk"
"2","unk","girl","was"
"2","unk","girls","in"
"3","unk","give","me"
"2","unk","give","us"
"2","unk","gives","a"
"2","unk","gives","us"
"2","unk","glass","unk"
"2","unk","go","away"
"2","unk","go","down"
"2","unk","go","on"
"7","unk","go","to"
"2","unk","goal","in"
"3","unk","goals","and"
"2","unk","goes","down"
"5","unk","goes","to"
"2","unk","going","in"
"2","unk","going","on"
"6","unk","going","to"
"4","unk","gonna","be"
"2","unk","good","for"
"2","unk","good","luck"
"2","unk","good","time"
"2","unk","good","to"
"2","unk","goodness","i"
"7","unk","got","a"
"2","unk","got","me"
"2","unk","gov","unk"
"2","unk","gran","unk"
"2","unk","great","to"
"4","unk","grew","up"
"2","unk","group","in"
"3","unk","guess","what"
"2","unk","guide","to"
"2","unk","guy","in"
"2","unk","guy","is"
"7","unk","had","a"
"2","unk","had","already"
"2","unk","had","an"
"2","unk","had","asked"
"2","unk","had","at"
"10","unk","had","been"
"2","unk","had","found"
"3","unk","had","his"
"2","unk","had","me"
"2","unk","had","no"
"2","unk","had","not"
"2","unk","had","since"
"2","unk","had","spent"
"3","unk","had","the"
"6","unk","had","to"
"4","unk","had","unk"
"2","unk","haired","unk"
"2","unk","half","hearted"
"2","unk","hall","of"
"2","unk","happy","birthday"
"21","unk","has","a"
"3","unk","has","already"
"2","unk","has","also"
"2","unk","has","always"
"3","unk","has","an"
"3","unk","has","become"
"35","unk","has","been"
"2","unk","has","created"
"2","unk","has","found"
"2","unk","has","gone"
"2","unk","has","held"
"2","unk","has","increased"
"2","unk","has","it"
"2","unk","has","joined"
"2","unk","has","just"
"2","unk","has","made"
"2","unk","has","nearly"
"2","unk","has","never"
"2","unk","has","not"
"2","unk","has","pointed"
"3","unk","has","raised"
"2","unk","has","returned"
"4","unk","has","said"
"2","unk","has","taken"
"8","unk","has","the"
"2","unk","has","three"
"3","unk","has","to"
"7","unk","has","unk"
"3","unk","hasn't","been"
"4","unk","have","a"
"8","unk","have","been"
"2","unk","have","found"
"2","unk","have","gone"
"2","unk","have","had"
"2","unk","have","it"
"2","unk","have","just"
"3","unk","have","never"
"2","unk","have","no"
"2","unk","have","not"
"6","unk","have","to"
"3","unk","have","unk"
"2","unk","have","won"
"2","unk","have","you"
"2","unk","having","a"
"2","unk","having","to"
"2","unk","he's","a"
"2","unk","he's","not"
"2","unk","he's","so"
"2","unk","he's","the"
"6","unk","he","also"
"2","unk","he","began"
"2","unk","he","didn't"
"2","unk","he","does"
"2","unk","he","had"
"2","unk","he","has"
"8","unk","he","is"
"2","unk","he","looked"
"2","unk","he","might"
"2","unk","he","never"
"19","unk","he","said"
"3","unk","he","says"
"2","unk","he","told"
"4","unk","he","unk"
"10","unk","he","was"
"4","unk","he","would"
"3","unk","head","and"
"4","unk","head","coach"
"3","unk","head","of"
"3","unk","head","unk"
"2","unk","head","was"
"3","unk","helped","me"
"2","unk","her","for"
"2","unk","her","partner"
"3","unk","her","to"
"2","unk","her","unk"
"4","unk","here","and"
"2","unk","here","are"
"2","unk","here","i"
"2","unk","heroes","unk"
"13","unk","high","school"
"2","unk","hill","i"
"3","unk","hill","in"
"2","unk","him","for"
"2","unk","him","i'm"
"2","unk","him","in"
"3","unk","him","to"
"2","unk","him","up"
"2","unk","him","who"
"2","unk","him","with"
"2","unk","himself","a"
"3","unk","himself","from"
"2","unk","himself","to"
"2","unk","his","death"
"2","unk","his","family"
"3","unk","his","own"
"2","unk","his","role"
"6","unk","his","unk"
"4","unk","his","way"
"4","unk","hit","a"
"2","unk","hit","from"
"2","unk","hit","unk"
"3","unk","home","in"
"2","unk","home","to"
"3","unk","home","unk"
"2","unk","hooray","for"
"2","unk","hope","that"
"3","unk","hope","you"
"2","unk","hope","you're"
"2","unk","hopes","to"
"3","unk","hotel","in"
"2","unk","house","and"
"3","unk","house","in"
"2","unk","house","that"
"2","unk","house","was"
"3","unk","how","about"
"5","unk","how","are"
"2","unk","how","bout"
"2","unk","how","can"
"2","unk","how","do"
"2","unk","how","much"
"2","unk","how","they"
"6","unk","how","to"
"4","unk","however","i"
"2","unk","however","said"
"2","unk","however","the"
"2","unk","however","they"
"2","unk","human","services"
"2","unk","hundreds","of"
"2","unk","huston","is"
"6","unk","i'll","be"
"2","unk","i'll","have"
"2","unk","i'll","make"
"3","unk","i'm","a"
"2","unk","i'm","actually"
"2","unk","i'm","going"
"6","unk","i'm","not"
"9","unk","i'm","so"
"4","unk","i'm","sure"
"2","unk","i'm","telling"
"2","unk","i'm","unk"
"3","unk","i've","been"
"2","unk","i've","ever"
"2","unk","i've","grown"
"3","unk","i","already"
"6","unk","i","also"
"21","unk","i","am"
"5","unk","i","appreciate"
"2","unk","i","asked"
"5","unk","i","can"
"8","unk","i","can't"
"2","unk","i","cant"
"2","unk","i","check"
"3","unk","i","couldn't"
"9","unk","i","did"
"6","unk","i","didn't"
"6","unk","i","do"
"18","unk","i","don't"
"3","unk","i","dont"
"2","unk","i","ever"
"2","unk","i","expect"
"4","unk","i","feel"
"3","unk","i","forgot"
"2","unk","i","found"
"7","unk","i","get"
"8","unk","i","got"
"10","unk","i","had"
"3","unk","i","hate"
"26","unk","i","have"
"2","unk","i","hear"
"9","unk","i","hope"
"8","unk","i","just"
"9","unk","i","know"
"4","unk","i","like"
"2","unk","i","looked"
"20","unk","i","love"
"3","unk","i","mean"
"2","unk","i","might"
"6","unk","i","miss"
"2","unk","i","missed"
"2","unk","i","must"
"2","unk","i","need"
"2","unk","i","often"
"2","unk","i","only"
"2","unk","i","ran"
"3","unk","i","read"
"3","unk","i","really"
"2","unk","i","remember"
"3","unk","i","say"
"6","unk","i","see"
"3","unk","i","shall"
"5","unk","i","should"
"4","unk","i","still"
"24","unk","i","think"
"6","unk","i","thought"
"2","unk","i","tried"
"6","unk","i","unk"
"3","unk","i","use"
"3","unk","i","wanna"
"12","unk","i","want"
"4","unk","i","wanted"
"29","unk","i","was"
"3","unk","i","went"
"11","unk","i","will"
"8","unk","i","would"
"4","unk","i","wrote"
"4","unk","ice","cream"
"3","unk","if","he"
"3","unk","if","i"
"6","unk","if","it"
"2","unk","if","not"
"2","unk","if","she"
"5","unk","if","the"
"2","unk","if","there"
"3","unk","if","they"
"2","unk","if","unk"
"2","unk","if","we"
"31","unk","if","you"
"3","unk","if","you're"
"3","unk","if","your"
"2","unk","il","unk"
"2","unk","ill","fated"
"3","unk","im","going"
"3","unk","im","unk"
"2","unk","impressed","with"
"64","unk","in","a"
"10","unk","in","an"
"5","unk","in","and"
"2","unk","in","april"
"2","unk","in","as"
"3","unk","in","at"
"2","unk","in","austin"
"2","unk","in","awe"
"2","unk","in","both"
"3","unk","in","but"
"2","unk","in","camden"
"4","unk","in","central"
"2","unk","in","cleveland"
"2","unk","in","dc"
"3","unk","in","each"
"3","unk","in","england"
"3","unk","in","english"
"3","unk","in","every"
"2","unk","in","exchange"
"5","unk","in","fact"
"3","unk","in","from"
"2","unk","in","full"
"3","unk","in","game"
"2","unk","in","general"
"2","unk","in","hand"
"3","unk","in","he"
"9","unk","in","her"
"3","unk","in","here"
"4","unk","in","high"
"19","unk","in","his"
"2","unk","in","history"
"3","unk","in","hollywood"
"2","unk","in","hopes"
"2","unk","in","i"
"2","unk","in","it"
"5","unk","in","its"
"2","unk","in","itself"
"2","unk","in","june"
"2","unk","in","love"
"2","unk","in","march"
"2","unk","in","me"
"22","unk","in","my"
"2","unk","in","nature"
"6","unk","in","new"
"2","unk","in","no"
"3","unk","in","one"
"2","unk","in","order"
"2","unk","in","other"
"3","unk","in","our"
"2","unk","in","pain"
"2","unk","in","paris"
"2","unk","in","particular"
"2","unk","in","person"
"3","unk","in","public"
"3","unk","in","recent"
"2","unk","in","relation"
"3","unk","in","san"
"2","unk","in","school"
"2","unk","in","singapore"
"6","unk","in","some"
"2","unk","in","south"
"2","unk","in","such"
"2","unk","in","support"
"2","unk","in","terms"
"7","unk","in","that"
"231","unk","in","the"
"6","unk","in","their"
"2","unk","in","them"
"3","unk","in","there"
"2","unk","in","these"
"11","unk","in","this"
"2","unk","in","those"
"2","unk","in","three"
"2","unk","in","time"
"4","unk","in","to"
"54","unk","in","unk"
"2","unk","in","water"
"2","unk","in","west"
"6","unk","in","which"
"2","unk","in","young"
"14","unk","in","your"
"2","unk","inc","in"
"2","unk","include","a"
"2","unk","include","unk"
"2","unk","including","one"
"4","unk","including","the"
"3","unk","including","unk"
"2","unk","industry","magazine"
"3","unk","infection","in"
"2","unk","inside","a"
"2","unk","instead","and"
"6","unk","instead","of"
"2","unk","institute","for"
"2","unk","intended","to"
"2","unk","interest","in"
"2","unk","interested","in"
"12","unk","into","a"
"2","unk","into","an"
"2","unk","into","my"
"19","unk","into","the"
"8","unk","into","unk"
"2","unk","introduced","a"
"2","unk","involved","in"
"82","unk","is","a"
"3","unk","is","about"
"2","unk","is","all"
"8","unk","is","also"
"4","unk","is","always"
"2","unk","is","amazing"
"7","unk","is","an"
"2","unk","is","another"
"3","unk","is","as"
"5","unk","is","at"
"2","unk","is","available"
"6","unk","is","back"
"5","unk","is","being"
"2","unk","is","better"
"2","unk","is","boring"
"2","unk","is","charged"
"7","unk","is","coming"
"2","unk","is","dead"
"3","unk","is","doing"
"2","unk","is","done"
"2","unk","is","down"
"2","unk","is","excited"
"2","unk","is","expected"
"3","unk","is","finally"
"3","unk","is","for"
"14","unk","is","going"
"2","unk","is","gone"
"6","unk","is","good"
"3","unk","is","great"
"3","unk","is","having"
"2","unk","is","hilarious"
"2","unk","is","how"
"7","unk","is","in"
"2","unk","is","it"
"7","unk","is","just"
"2","unk","is","known"
"3","unk","is","like"
"2","unk","is","limited"
"4","unk","is","looking"
"2","unk","is","made"
"3","unk","is","making"
"6","unk","is","my"
"2","unk","is","no"
"24","unk","is","not"
"2","unk","is","nothing"
"7","unk","is","now"
"2","unk","is","offering"
"4","unk","is","often"
"14","unk","is","on"
"16","unk","is","one"
"3","unk","is","only"
"4","unk","is","open"
"3","unk","is","out"
"2","unk","is","over"
"4","unk","is","part"
"2","unk","is","particularly"
"3","unk","is","playing"
"5","unk","is","pretty"
"2","unk","is","probably"
"2","unk","is","rated"
"2","unk","is","really"
"2","unk","is","seeking"
"10","unk","is","so"
"6","unk","is","still"
"17","unk","is","that"
"47","unk","is","the"
"3","unk","is","there"
"3","unk","is","this"
"5","unk","is","to"
"2","unk","is","trending"
"2","unk","is","truly"
"18","unk","is","unk"
"2","unk","is","used"
"2","unk","is","very"
"2","unk","is","way"
"5","unk","is","well"
"4","unk","is","what"
"2","unk","is","working"
"2","unk","is","your"
"2","unk","island","the"
"2","unk","isn't","always"
"2","unk","isn't","going"
"2","unk","isn't","quite"
"9","unk","it's","a"
"3","unk","it's","all"
"2","unk","it's","always"
"2","unk","it's","an"
"2","unk","it's","and"
"4","unk","it's","been"
"2","unk","it's","just"
"2","unk","it's","more"
"6","unk","it's","not"
"4","unk","it's","the"
"2","unk","it's","too"
"2","unk","it","always"
"5","unk","it","and"
"2","unk","it","be"
"2","unk","it","by"
"2","unk","it","combines"
"3","unk","it","could"
"3","unk","it","didn't"
"2","unk","it","doesn't"
"2","unk","it","down"
"2","unk","it","for"
"3","unk","it","had"
"3","unk","it","has"
"4","unk","it","in"
"27","unk","it","is"
"2","unk","it","it"
"2","unk","it","just"
"2","unk","it","looks"
"2","unk","it","makes"
"2","unk","it","might"
"3","unk","it","on"
"2","unk","it","seems"
"2","unk","it","should"
"3","unk","it","the"
"5","unk","it","to"
"4","unk","it","unk"
"2","unk","it","until"
"4","unk","it","up"
"28","unk","it","was"
"6","unk","it","with"
"3","unk","it","would"
"2","unk","its","members"
"2","unk","its","not"
"2","unk","its","plans"
"2","unk","itself","on"
"2","unk","j","school"
"2","unk","j","unk"
"2","unk","james","unk"
"2","unk","jelly","time"
"2","unk","jennifer","unk"
"2","unk","jeremy","unk"
"2","unk","jobs","to"
"6","unk","john","unk"
"2","unk","johnson","and"
"2","unk","joined","the"
"2","unk","joined","together"
"2","unk","jonathan","unk"
"2","unk","jones","is"
"2","unk","jr","and"
"5","unk","just","a"
"3","unk","just","as"
"3","unk","just","before"
"2","unk","just","got"
"4","unk","just","like"
"4","unk","just","north"
"4","unk","just","to"
"3","unk","just","took"
"3","unk","just","unk"
"2","unk","just","what"
"2","unk","k","unk"
"2","unk","keep","it"
"2","unk","keep","on"
"2","unk","kevin","unk"
"2","unk","kick","off"
"2","unk","kids","in"
"6","unk","kind","of"
"2","unk","know","that"
"2","unk","known","as"
"2","unk","knows","that"
"2","unk","l","unk"
"6","unk","la","unk"
"2","unk","lace","unk"
